mirna,mirna_type,target,target_type,count
kshv-miR-K12-12*,kshv-miRNA,ENSG00000115414_ENST00000356005_FN1_mRNA,mRNA,9
kshv-miR-K12-12*,kshv-miRNA,ENSG00000239758_ENST00000488626_AC068542-1_pseudo,pseudogene,9
kshv-miR-K12-12*,kshv-miRNA,ENSG00000138293_ENST00000443446_NCOA4_mRNA,mRNA,9
kshv-miR-K12-12*,kshv-miRNA,ENSG00000138293_ENST00000374087_NCOA4_mRNA,mRNA,9
kshv-miR-K12-12*,kshv-miRNA,ENSG00000138293_ENST00000452682_NCOA4_mRNA,mRNA,9
kshv-miR-K12-12*,kshv-miRNA,ENSG00000138293_ENST00000344348_NCOA4_mRNA,mRNA,9
kshv-miR-K12-12*,kshv-miRNA,ENSG00000138293_ENST00000438493_NCOA4_mRNA,mRNA,9
kshv-miR-K12-12*,kshv-miRNA,ENSG00000228549_ENST00000453554_RP11_pr-tr,pr-tr,9
kshv-miR-K12-12*,kshv-miRNA,ENSG00000233421_ENST00000415386_RP5_pr-tr,pr-tr,9
kshv-miR-K12-12*,kshv-miRNA,ENSG00000087152_ENST00000454077_ATXN7L3_mRNA,mRNA,9
kshv-miR-K12-12*,kshv-miRNA,ENSG00000087152_ENST00000389384_ATXN7L3_mRNA,mRNA,9
kshv-miR-K12-12*,kshv-miRNA,ENSG00000086758_ENST00000262854_HUWE1_mRNA,mRNA,9
kshv-miR-K12-12*,kshv-miRNA,ENSG00000086758_ENST00000342160_HUWE1_mRNA,mRNA,9
kshv-miR-K12-12*,kshv-miRNA,ENSG00000174886_ENST00000418389_NDUFA11_mRNA,mRNA,9
kshv-miR-K12-12*,kshv-miRNA,ENSG00000174886_ENST00000308961_NDUFA11_mRNA,mRNA,9
kshv-miR-K12-12*,kshv-miRNA,ENSG00000110955_ENST00000262030_ATP5B_mRNA,mRNA,9
kshv-miR-K12-12*,kshv-miRNA,ENSG00000221914_ENST00000315985_PPP2R2A_mRNA,mRNA,9
kshv-miR-K12-12*,kshv-miRNA,ENSG00000221914_ENST00000380737_PPP2R2A_mRNA,mRNA,9
kshv-miR-K12-12*,kshv-miRNA,ENSG00000225485_ENST00000431231_ARHGAP23_mRNA,mRNA,9
kshv-miR-K12-12*,kshv-miRNA,ENSG00000225485_ENST00000443378_ARHGAP23_mRNA,mRNA,9
kshv-miR-K12-12*,kshv-miRNA,ENSG00000124942_ENST00000378024_AHNAK_mRNA,mRNA,9
kshv-miR-K12-12*,kshv-miRNA,ENSG00000134001_ENST00000256383_EIF2S1_mRNA,mRNA,9
kshv-miR-K12-12*,kshv-miRNA,ENSG00000137154_ENST00000380394_RPS6_mRNA,mRNA,9
kshv-miR-K12-12*,kshv-miRNA,ENSG_ENST_chr1-trna68-GlyGCC_tRNA,tRNA,9
kshv-miR-K12-12*,kshv-miRNA,ENSG_ENST_chr16-trna25-GlyGCC_tRNA,tRNA,9
kshv-miR-K12-12*,kshv-miRNA,ENSG_ENST_chr1-trna133-GlyCCC_tRNA,tRNA,9
kshv-miR-K12-12*,kshv-miRNA,ENSG_ENST_chr16-trna18-GlyGCC_tRNA,tRNA,9
kshv-miR-K12-12*,kshv-miRNA,kshv-miR-K12-6-3p,kshv-miRNA,9
kshv-miR-K12-12*,kshv-miRNA,ENSG00000117984_ENST00000407742_CTSD_mRNA,mRNA,9
kshv-miR-K12-12*,kshv-miRNA,ENSG00000117984_ENST00000236671_CTSD_mRNA,mRNA,9
kshv-miR-K12-12*,kshv-miRNA,ENSG00000136381_ENST00000258886_IREB2_mRNA,mRNA,9
kshv-miR-K12-12*,kshv-miRNA,ENSG00000244288_ENST00000496399_AC090360-1_pseudo,pseudogene,9
kshv-miR-K12-12*,kshv-miRNA,ENSG00000184432_ENST00000333188_COPB2_mRNA,mRNA,8
kshv-miR-K12-12*,kshv-miRNA,ENSG00000198925_ENST00000396761_ATG9A_mRNA,mRNA,8
kshv-miR-K12-12*,kshv-miRNA,ENSG00000198925_ENST00000409618_ATG9A_mRNA,mRNA,8
kshv-miR-K12-12*,kshv-miRNA,ENSG00000198925_ENST00000361242_ATG9A_mRNA,mRNA,8
kshv-miR-K12-12*,kshv-miRNA,ENSG00000160688_ENST00000292180_FLAD1_mRNA,mRNA,8
kshv-miR-K12-12*,kshv-miRNA,ENSG00000160688_ENST00000315144_FLAD1_mRNA,mRNA,8
kshv-miR-K12-12*,kshv-miRNA,ENSG00000160688_ENST00000368432_FLAD1_mRNA,mRNA,8
kshv-miR-K12-12*,kshv-miRNA,ENSG00000239931_ENST00000466383_AC003099-1_pseudo,pseudogene,8
kshv-miR-K12-12*,kshv-miRNA,ENSG00000067082_ENST00000497571_KLF6_mRNA,mRNA,8
kshv-miR-K12-12*,kshv-miRNA,ENSG00000147601_ENST00000276602_TERF1_mRNA,mRNA,8
kshv-miR-K12-12*,kshv-miRNA,ENSG00000147601_ENST00000276603_TERF1_mRNA,mRNA,8
kshv-miR-K12-12*,kshv-miRNA,ENSG00000155130_ENST00000368635_MARCKS_mRNA,mRNA,8
kshv-miR-K12-12*,kshv-miRNA,ENSG00000122497_ENST00000310701_NBPF14_mRNA,mRNA,8
kshv-miR-K12-12*,kshv-miRNA,ENSG00000241482_ENST00000473498_AC064836-1_pseudo,pseudogene,8
kshv-miR-K12-12*,kshv-miRNA,ENSG00000005884_ENST00000320031_ITGA3_mRNA,mRNA,8
kshv-miR-K12-12*,kshv-miRNA,ENSG00000188042_ENST00000390645_ARL4C_mRNA,mRNA,8
kshv-miR-K12-12*,kshv-miRNA,ENSG00000188042_ENST00000339728_ARL4C_mRNA,mRNA,8
kshv-miR-K12-12*,kshv-miRNA,MIMAT0000069_MirBase_miR-16_microRNA,miRNA,8
kshv-miR-K12-12*,kshv-miRNA,ENSG00000139675_ENST00000398039_HNRNPA1L2_mRNA,mRNA,8
kshv-miR-K12-12*,kshv-miRNA,ENSG00000139675_ENST00000342657_HNRNPA1L2_mRNA,mRNA,8
kshv-miR-K12-12*,kshv-miRNA,ENSG00000156482_ENST00000287038_RPL30_mRNA,mRNA,8
kshv-miR-K12-12*,kshv-miRNA,ENSG00000156482_ENST00000521291_RPL30_mRNA,mRNA,8
kshv-miR-K12-12*,kshv-miRNA,ENSG00000096384_ENST00000371646_HSP90AB1_mRNA,mRNA,8
kshv-miR-K12-12*,kshv-miRNA,ENSG00000096384_ENST00000353801_HSP90AB1_mRNA,mRNA,8
kshv-miR-K12-12*,kshv-miRNA,ENSG00000096384_ENST00000371554_HSP90AB1_mRNA,mRNA,8
kshv-miR-K12-12*,kshv-miRNA,kshv-miR-K12-1,kshv-miRNA,8
kshv-miR-K12-12*,kshv-miRNA,ENSG00000244284_ENST00000496317_AC021451-2_pseudo,pseudogene,8
kshv-miR-K12-12*,kshv-miRNA,ENSG00000089280_ENST00000254108_FUS_mRNA,mRNA,8
kshv-miR-K12-12*,kshv-miRNA,ENSG00000089280_ENST00000433338_FUS_mRNA,mRNA,8
kshv-miR-K12-12*,kshv-miRNA,ENSG00000143379_ENST00000368969_SETDB1_mRNA,mRNA,8
kshv-miR-K12-12*,kshv-miRNA,ENSG00000143379_ENST00000271640_SETDB1_mRNA,mRNA,8
kshv-miR-K12-12*,kshv-miRNA,ENSG00000124802_ENST00000379715_EEF1E1_mRNA,mRNA,8
kshv-miR-K12-12*,kshv-miRNA,ENSG00000164402_ENST00000448933_SEPT8_mRNA,mRNA,8
kshv-miR-K12-12*,kshv-miRNA,ENSG00000164402_ENST00000296873_SEPT8_mRNA,mRNA,8
kshv-miR-K12-12*,kshv-miRNA,ENSG_ENST_chr17-trna23-ArgCCG_tRNA,tRNA,8
kshv-miR-K12-12*,kshv-miRNA,ENSG00000116539_ENST00000392403_ASH1L_mRNA,mRNA,8
kshv-miR-K12-12*,kshv-miRNA,ENSG00000243884_ENST00000471006_AL163011-2_pseudo,pseudogene,8
kshv-miR-K12-12*,kshv-miRNA,ENSG00000186298_ENST00000335007_PPP1CC_mRNA,mRNA,8
kshv-miR-K12-12*,kshv-miRNA,kshv-miR-K12-5,kshv-miRNA,8
kshv-miR-K12-12*,kshv-miRNA,MIMAT0000083_MirBase_miR-26b_microRNA,miRNA,8
kshv-miR-K12-12*,kshv-miRNA,ENSG00000108654_ENST00000225792_DDX5_mRNA,mRNA,8
kshv-miR-K12-12*,kshv-miRNA,ENSG00000143947_ENST00000402285_RPS27A_mRNA,mRNA,8
kshv-miR-K12-12*,kshv-miRNA,ENSG00000143947_ENST00000404735_RPS27A_mRNA,mRNA,8
kshv-miR-K12-12*,kshv-miRNA,ENSG00000143947_ENST00000272317_RPS27A_mRNA,mRNA,8
kshv-miR-K12-12*,kshv-miRNA,MIMAT0000244_MirBase_miR-30c_microRNA,miRNA,8
kshv-miR-K12-12*,kshv-miRNA,ENSG00000071127_ENST00000382452_WDR1_mRNA,mRNA,7
kshv-miR-K12-12*,kshv-miRNA,ENSG00000071127_ENST00000499869_WDR1_mRNA,mRNA,7
kshv-miR-K12-12*,kshv-miRNA,MIMAT0002819_MirBase_miR-193b_microRNA,miRNA,7
kshv-miR-K12-12*,kshv-miRNA,kshv-miR-K12-10a,kshv-miRNA,7
